date,Gac 1,Gac 2,Gac 3,Gac 4,Gac 5,Gac 6,Gac 7,Gac 8,Gac 9,Gac 10,Gac 11,Gac 12,Gac 13,Gac 14,Gac 15,Core3,Inflation
1981-05-01,0.0116214692151797,0.0197000000625848,0.0631000027060508,0.0436000004410743,0.0653000026941299,-0.0496107812239664,0.0092000002041459,0.0023000000510364,0.0170875157387422,0.0117058733340606,0.0152865023603138,0.0333135835967485,-0.0788950026035308,-0.010661999695003,-0.07046,0.0062000001780688,0.0082459999248385
1981-06-01,0.0117938409670022,0.0066999997943639,-0.0190999992191791,-0.0010000000474974,-0.0276999995112419,-0.0195755362614346,-0.001700000022538,-0.0153999999165534,0.0042316024244892,-0.0330187060606964,0.0172862626472927,-0.0375174610741475,-0.0223239995539188,0.0304899998009204,-0.00316,-0.0080000003799796,0.0085500003769993
1981-07-01,0.0126516865669439,-0.0126000000163912,-0.0313999988138675,-0.0230999998748302,-0.0306000001728534,-0.0533652309885289,-0.0137000000104308,0.0167999994009733,-0.018478531549162,0.0202069266824211,-0.0148210047390393,-0.0178024925933537,-0.0268619991838932,-0.0506119988858699,-0.05842,0.0006999999750405,0.0114259999245405
1981-08-01,0.0132327320451948,-0.0077999997884035,-0.0417000018060207,-0.0260000005364418,-0.049600001424551,0.0142142729784562,-0.0456000007688999,-0.0635000020265579,-0.0474073718716567,-0.0791053011083712,-0.0500390117291327,-0.0950265190616887,0.0296609997749328,0.0190750006586313,-0.01115,-0.0553999990224838,0.0076529998332262
1981-09-01,0.0129571349257298,0.0119000002741813,-0.0160000007599592,-0.0173000004142522,-0.0057999999262392,0.0001352,-0.0390999987721443,-0.0614000000059604,-0.0538683316552147,-0.0894029353152216,-0.046261684328366,-0.0883272630486577,-0.0925889983773231,-0.104635998606681,-0.05223,-0.0502000004053115,0.01012699957937
1981-10-01,0.0112750168427071,0.049100000411272,0.0741999968886375,0.0588000006973743,0.0912000015377998,0.0311091596784602,0.0384999997913837,0.06700000166893,0.0637348646947597,0.10410710501487,0.0697244309406325,0.0895428731739472,0.041057001799345,-0.0022970000281929,0.0115,0.0527999997138977,0.0021480000577867
1981-11-01,0.0095167296910958,0.0608000010251998,0.110899999737739,0.10700000077486,0.122699998319149,0.103381685640548,0.0478000007569789,0.0392000004649162,0.0473084492433287,0.042128060190491,0.0598367240229755,0.0245214022571007,0.123701997101306,0.101118996739387,0.06225,0.0441000014543533,0.0028580001089721
1981-12-01,0.0104589614610033,-0.0211999993771314,-0.0485000014305114,-0.0472999997437,-0.0746999979019165,-0.0204465792975972,-0.0256999991834163,-0.0285000000149011,-0.0283369912750311,-0.0385451672260542,-0.0198429046297796,-0.0227712539472213,-0.0320359990000724,0.0098190000280737,-0.04519,-0.0264999996870756,0.0028500000480562
1982-01-01,0.0109463292669227,0.0071000000461936,0.0020000000949949,0.0013999999500811,0.0198999997228384,-0.0082446018281864,-0.0186999998986721,-0.013600000180304,-0.0314680408117118,-0.0562871342125558,-0.032841347012482,-0.0571196886897375,0.0160980001091957,-0.0246709994971752,0.00928,-0.0163000002503395,0.0035520000383257
1982-02-01,0.0111551607096245,0.0147000001743435,0.0197000000625848,0.0230000000447034,0.0322999991476535,-0.0157534288034021,-0.0344999991357326,-0.0671000033617019,-0.0296811275697191,-0.0692332698348276,-0.0265087722530426,-0.0646062179349191,-0.0378389991819858,-0.0850299969315528,-0.01679,-0.0511999987065792,0.0031860000453889
1982-03-01,0.0111762535988648,0.0091000003740191,0.0233999993652105,0.0156999994069337,0.0109000001102685,0.0030185440086048,0.0028999999631196,-0.0156999994069337,-0.0045051908291085,-0.0223877699102428,0.0034876364490267,-0.0220415801147998,-0.002068999921903,-0.0890699997544288,-0.06709,-0.006000000052154,-0.0010590000310912
1982-04-01,0.0106425741652376,0.0218000002205371,0.034400001168251,0.0355999991297721,0.0305000003427267,0.038685606758976,0.0282000005245208,0.0549999997019767,0.0409689491634325,0.0598549977239159,0.059814224332343,0.0558512908315366,0.0318889990448951,0.0967189967632293,-0.01641,0.0414000004529953,0.0042389999143779
1982-05-01,0.0102231347855314,0.015599999576807,0.0082000000402331,0.0193000007420778,0.0197000000625848,-0.0166920665947038,-0.02449999935925,-0.0304000005125999,-0.0252929006106193,-0.0335705693580644,-0.0298417070993531,-0.0326393400181688,0.00011899999663,-0.0246869996190071,0.02504,-0.0287999995052814,0.0098489997908473
1982-06-01,0.0111974888629904,-0.009800000116229,-0.0230999998748302,-0.0240000002086162,-0.0151000004261732,-0.0457888153771785,-0.017799999564886,-0.0165999997407197,-0.0300035251825275,-0.0386643258266569,-0.0258421844560373,-0.0376352645417045,-0.0796020030975341,-0.0701579973101615,-0.00462,-0.017400000244379,0.0121910003945231
1982-07-01,0.0094890182592481,0.0386999994516372,0.0489000007510185,0.045499999076128,0.0518999993801116,0.0227292730583557,-0.0296999998390674,-0.0115000000223517,-0.0322387084900718,-0.0246628156627813,-0.0050668951332894,-0.0292478883106368,0.0218749996274709,-0.042162999510765,-0.05886,-0.0215000007301569,0.0055060000158846
1982-08-01,0.0088144551831852,0.0373999997973442,0.0776000022888183,0.0710999965667724,0.0775000005960464,0.0217907191848285,0.136199995875358,0.114699997007846,0.115210319481507,0.101717290990916,0.0978096811664112,0.091822156636621,0.0068459999747574,-0.0053670001216232,-0.01257,0.1266999989748,0.0020530000329017
1982-09-01,0.0081242969571055,0.0284000001847744,0.0640999972820282,0.050900001078844,0.0509999990463256,0.0020800395241846,0.0049999998882412,0.0164000000804662,0.0331093133545498,0.0280940899912926,0.0604808141987063,0.0235134275615705,0.0235980004072189,-0.0355620011687278,-0.0517,0.0109999999403953,0.0017079999670386
1982-10-01,0.0073674967444223,0.0381000004708766,0.0852999985218048,0.0667999982833862,0.0606999993324279,0.0105274066051675,0.11209999769926,0.113499999046325,0.106613770506693,0.139679728990131,0.134027559505222,0.1528721637991,0.0131310001015663,-0.0053349998779594,-0.03295,0.112599998712539,0.0027280000504106
1982-11-01,0.0074350704056302,0.0104999998584389,-0.002600000007078,0.0159000009298324,-0.0013999999500811,0.0415014257253847,0.0355000011622905,0.0529000014066696,0.0424188337464811,0.0765069444889165,0.0914770981295399,0.0874937812635146,0.01685700006783,0.146284997463226,-0.0682,0.0438000001013278,-0.001700000022538
1982-12-01,0.0069447342158881,0.0181000009179115,0.0243999995291233,0.018300000578165,0.0292000006884336,0.061279608137566,0.0133999995887279,0.0199999995529651,0.0029677820831835,0.0094032968791739,0.0074646596603797,0.0079816883905482,0.0512199997901916,0.10674300044775,-0.04118,0.0173000004142522,-0.0040899999439716
1983-01-01,0.0071726418606614,0.0052999998442828,-0.0276999995112419,0.0049999998882412,0.0005000000237487,-0.0438439118219836,0.0469000004231929,0.0226000007241964,0.0383504337431444,0.0482271211644341,0.0605694141987063,0.0672542605673482,0.0026110000908374,-0.0181629993021488,0.03964,0.034800000488758,0.0023940000683069
1983-02-01,0.0068813030656518,0.0186999998986721,0.048700001090765,0.0346999987959861,0.0416000001132488,0.0265512861088918,0.0216000005602836,0.0292000006884336,0.0310754068084165,0.048919694856704,0.0596806290897939,0.0539665724569281,0.0396619997918605,0.0175819993019104,-0.06196,0.0260000005364418,0.0003410000063013
1983-03-01,0.0074086436600071,-0.0005000000237487,-0.0052999998442828,0.0129000004380941,-0.0012000000569969,0.0021475934131157,0.0390999987721443,0.0333999991416931,0.0313878320422147,0.031707890019478,0.0540146441967178,0.0327778520267451,0.0512080006301403,0.0279619991779327,-0.027,0.0364999994635582,0.0006820000126026
1983-04-01,0.0069662545353708,0.0188999995589256,0.0368999987840652,0.0408999994397163,0.0273000001907348,0.0237355982640058,0.0829000025987625,0.067900002002716,0.0594595468375066,0.0695604228062845,0.0870106935879252,0.0765143384007491,0.0824659988284111,0.033900000154972,0.02147,0.0758000016212463,0.0071569997817277
1983-05-01,0.0075542365644238,-0.0052000000141561,-0.0353999994695186,-0.0200999993830919,-0.0137999998405575,0.0059018683489812,0.0001999999949475,-0.0115000000223517,0.0278728573024371,0.0391747627534187,0.0501262171053186,0.0534679367676649,-0.0094910003244876,7.10000022081658e-05,-0.00496,-0.0052000000141561,0.0054150000214576
1983-06-01,0.0076583759306334,0.0024000001139938,0.0041000000201165,0.0001999999949475,-0.0035999999381601,-0.0053611710608407,0.0194000005722045,0.0571999996900558,0.0160963794257445,0.0622508494336726,0.031461787760182,0.0629519323406888,0.0186470001935958,0.0271119996905326,0.00304,0.0381999984383583,0.0033660000190138
1983-07-01,0.0082596695307548,-0.0100999996066093,-0.0489999987185001,-0.0318999998271465,-0.0395999997854232,-0.0185016652526805,-0.016499999910593,-0.0447999984025955,-0.0142785207450399,-0.0466255538021897,0.0045761168511859,-0.0494720372837621,-0.0129599999636411,0.0172339994460344,-0.03213,-0.0313000008463859,0.0040259999223053
1983-08-01,0.0083425311953304,0.0057999999262392,0.0054000001400709,0.0052999998442828,0.0148000000044703,-0.0091157016836755,0.0386999994516372,-0.0046000001020729,-0.0002164719170885,-0.0216337276151212,-0.0189766192114997,-0.0407529912661136,-0.0208589993417263,-0.0110839996486902,0.00111,0.0170000009238719,0.0033410000614821
1983-09-01,0.0078561771038943,0.0249000005424022,0.0480999983847141,0.036200001835823,0.0460000000894069,0.050955085450173,0.0085000004619359,0.018300000578165,0.0286155911754604,0.0225887172955029,0.0400163190838284,0.0205375962204741,0.0182370003312826,0.0575199984014034,0.05026,0.013600000180304,0.0049950000829994
1983-10-01,0.0077641345938535,0.006000000052154,-0.0120000001043081,-0.0005000000237487,0.0097000002861022,0.0012089701544495,-0.0057999999262392,-0.0209999997168779,-0.0282752171587829,-0.0618006302789701,-0.0341970181584091,-0.0828191496778413,0.0001789999951142,-0.0013350000372156,0.04872,-0.0133999995887279,0.0026509999297559
1983-11-01,0.0078509473679002,0.0094999996945261,0.0188999995589256,0.0120000001043081,0.0119000002741813,0.0077792575702376,0.026300000026822,0.0201999992132186,0.018775006950988,0.0455070721181382,0.0457934036675371,0.0573928095547756,0.030324000865221,0.0184799991548061,0.02087,0.0232999995350837,0.0016520000062882
1983-12-01,0.0079466157000265,0.0040000001899898,-0.0052999998442828,-0.0031000000890344,0.0063000000081956,0.0050310447228333,-0.0007999999797903,-0.0097000002861022,-0.0092276176797486,-0.0176807420270406,0.0002208043856131,-0.0258595522074145,0.0083370003849267,0.0711449980735778,0.07532,-0.0060999998822808,0.0013200000394135
1984-01-01,0.0077648462560389,0.0162000004202127,0.0201999992132186,0.0280000008642673,0.0239000003784894,-0.0165569260364608,0.0220999997109174,-0.032600000500679,0.0215180652927957,-0.0435004396968211,0.0147746179767129,-0.0495469638392189,0.041058000177145,0.0480750016868114,0.0103,-0.0065000001341104,0.0056010000407695
1984-02-01,0.0080211671983883,-0.0010000000474974,-0.018300000578165,-0.0115999998524785,-0.0013999999500811,0.0406980788450054,-0.0237000007182359,-0.0419999994337558,-0.0435203612600127,-0.0536794534001403,-0.0446627128730714,-0.0605668355222743,0.0311360005289316,-0.0083579998463392,-0.0055,-0.0328000001609325,0.0045869997702538
1984-03-01,0.0084901877489613,-0.0048000002279877,-0.0208999998867511,-0.0132999997586011,-0.0227000005543231,0.0238030916185007,0.0127999996766448,0.0210999995470047,0.0057480856219776,0.0161950059359523,0.0237735397854575,0.0035892185951325,0.0245520006865263,0.151890993118286,-0.0226,0.0171000007539987,0.00228299992159
1984-04-01,0.0086912658168616,0.002600000007078,-0.0116999996826052,-0.0087000001221895,-0.00179999996908,-0.0212499401642722,0.0074999998323619,0.0060999998822808,-0.0115771930256751,0.0073438999686718,-0.0022233475666447,0.0050029446451979,-0.0130810001865029,-0.0187260005623102,-0.01134,0.0068999999202787,0.0048810001462697
1984-05-01,0.0094995328696296,-0.0173000004142522,-0.0537000000476837,-0.0373999997973442,-0.0535999983549118,-0.0268814784447322,-0.0540999993681907,-0.0509999990463256,-0.0431780126726153,-0.0573396463463311,-0.0539949254762817,-0.0520953281471531,-0.0724989995360374,-0.122662998735904,0.03069,-0.0533999986946582,0.002915000077337
1984-06-01,0.0095963634019597,0.0096000004559755,0.0159000009298324,0.0135000003501772,0.0208999998867511,-0.0099866581796331,0.0125000001862645,0.0306000001728534,0.0082612726917501,0.0433118399882287,0.0234402469216339,0.0380682160370782,-0.0013660000404343,-0.0005709999823011,-0.02415,0.0220999997109174,0.0032289999071508
1984-07-01,0.0092775639845161,0.031599998474121,0.0732999965548515,0.0548000000417232,0.0595000013709068,-0.0315745205451352,-0.0230999998748302,-0.0063000000081956,-0.0280829246670558,-0.0320031470316798,-0.0307754853814566,-0.0446866197183229,-0.0653140023350715,-0.0625799968838691,-0.01419,-0.0142999999225139,0.0032190000638365
1984-08-01,0.0094223710415084,0.0127999996766448,0.0262000001966953,0.0223999992012977,0.0146000003442168,0.0388206878754621,0.122900001704692,0.102200001478195,0.0975949016959057,0.127802163854576,0.108430069982367,0.127765477983148,0.0851100012660026,0.0850770026445388,0.04749,0.112499997019767,0.0041709998622536
1984-09-01,0.0090000243729131,0.0185000002384185,0.0295000001788139,0.0298999994993209,0.0293000005185604,-0.022188511520669,0.0160000007599592,-0.0146000003442168,0.0187466586696607,-0.019097682944952,0.0238846374067321,-0.0269073082929578,-0.0145610002800822,-0.0036780000664293,-0.03475,0.0001999999949475,0.0047920001670718
1984-10-01,0.0081356558325502,0.0337999984622001,0.0606000013649463,0.0509999990463256,0.0469999983906745,0.0209873827941711,-0.0046000001020729,0.0104000000283122,0.0075386565736288,-0.003080478684997,0.0046647168511859,-0.0154006094539894,0.0027169999666512,0.0426950007677078,-0.00363,0.002600000007078,0.0025440000463277
1984-11-01,0.0076801732699107,0.0185000002384185,0.0113000003620982,0.0173000004142522,0.0208000000566244,0.0059695347838861,-0.002600000007078,-0.0175000000745058,0.0001216374482114,-0.019527031227071,0.0062200861357271,-0.0320344470655771,-0.002462999895215,0.0086019998416304,0.14093,-0.0100999996066093,0.0
1984-12-01,0.0073415425959753,0.0148999998345971,0.0133999995887279,0.0129000004380941,0.0160000007599592,-0.0137410397610037,0.0241999998688697,0.0256999991834163,0.0175959827973918,0.0364127122636298,0.0235288469216339,0.0250490813094247,0.0075019998475909,0.0336759984493255,0.04612,0.0252999998629093,0.0006339999963529
1985-01-01,0.0072230232861907,0.0165999997407197,0.0344999991357326,0.0289999991655349,0.026300000026822,-0.0084296001221895,0.0731000006198883,0.0797000005841255,0.0671544079430566,0.107640417994924,0.110185140509559,0.127059736494694,0.0464770011603832,0.0021699999924749,-0.0373999997973442,0.0768000036478042,0.0019020000472664
1985-02-01,0.0077273510117548,-0.0108000002801418,-0.0474000014364719,-0.025399999693036,-0.0248000007122755,-0.0449227804418563,0.0129000004380941,0.0151000004261732,0.0081516191018044,0.0290411124829501,0.0211957927361523,0.029324556336851,-0.0413050018250942,0.0209960006177425,-0.0076875127851963,0.0137000000104308,0.0041129998862743
1985-03-01,0.00750499723252,0.0166999995708465,0.0305000003427267,0.0194000005722045,0.025900000706315,0.0813057904962539,0.003400000045076,-0.0024000001139938,0.0039100432080215,-0.0101959212763646,-0.0070230511801569,-0.0248048613634338,0.115884996950626,0.0510880015790462,0.0073283081874251,0.00179999996908,0.0044109998270869
1985-04-01,0.0071568795647438,0.0197000000625848,0.0209999997168779,0.022299999371171,0.0210999995470047,0.0070139489036142,0.0093999998643994,-0.0148999998345971,0.0059427076028938,-0.0050832820726983,0.0054199036135122,-0.0130459335575059,0.0291430000215768,-0.0274870004504919,-0.0101849930360913,-0.0031999999191612,0.0040779998525977
1985-05-01,0.0063543350910491,0.0377000011503696,0.0863000005483627,0.0636000037193298,0.0584000013768672,0.0284230055186986,0.0549000017344951,0.0640999972820282,0.0392970201852257,0.0550113856599138,0.0344164324307618,0.0418667115395173,0.0525380000472068,0.0350040011107921,0.0460940785706043,0.0615000016987323,0.0037489999085664
1985-06-01,0.0061615301724142,0.0099999997764825,0.0120999999344348,0.0078999996185302,0.0137000000104308,0.0234032476220369,0.0115999998524785,0.0189999993890523,0.0201031825645658,0.0241463480411777,0.0244176299611883,0.0175345621795367,0.0121719995513558,0.0373249985277652,0.0633343383669853,0.0159000009298324,0.0031000000890344
1985-07-01,0.0064823820543782,-0.0003999999898951,-0.0143999997526407,-0.0041000000201165,-0.003400000045076,0.0728986745599746,-0.0023000000510364,-0.0038000000640749,-0.0134597961596855,0.0095703469732669,0.0260840963496645,0.0261083268602601,0.0946369990706443,0.0177439991384744,0.0325656048953533,-0.002600000007078,0.0015510000521317
1985-08-01,0.0064284076457654,0.0142000000923872,0.0260000005364418,0.0238000005483627,0.0208999998867511,0.003023560893917,-0.00089999998454,-0.0122999995946884,0.0001568060817222,-0.0084289817061257,0.0015314802728243,-0.0155730993553655,0.0516249984502792,0.0159159991890192,0.045890849083662,-0.0060999998822808,0.0021689999848604
1985-09-01,0.0063930022607865,0.0078999996185302,0.0003000000142492,0.0006000000284984,0.0113000003620982,0.0695110669259071,-0.0284000001847744,-0.0366000011563301,-0.0508375332785841,-0.0501325762862059,-0.0515732733601581,-0.0617005245495261,0.0168040003627538,0.0962179973721504,0.0965824648737907,-0.0320999994874,0.0030910000205039
1985-10-01,0.0063557492265819,0.0148000000044703,0.0359999984502792,0.0243999995291233,0.0241999998688697,0.0148747971180915,0.0480999983847141,0.0419000014662742,0.0438146036500543,0.0547524108211333,0.0493035405832056,0.0429744911286899,0.111390002071857,0.0329589992761611,0.0797066763043403,0.0447000004351139,0.0030819999519735
1985-11-01,0.0062759316151443,0.0172000005841255,0.0421000011265277,0.0258000008761882,0.0284000001847744,0.0489100700143814,0.0535999983549118,0.0890000015497207,0.0544318427517343,0.0826439120270368,0.0791888483012937,0.0737238955616492,0.078584000468254,0.0086359996348619,0.0085634132847189,0.0715999975800514,0.0033789998851716
1985-12-01,0.0061158996203218,0.0240000002086162,0.0566999986767768,0.0329000018537044,0.0271000005304813,0.0185221524808645,0.0320999994874,0.0612999983131885,0.0326919846138954,0.0463970708276645,0.0398377285987302,0.0481729613115405,0.0439390018582344,0.0511430017650127,-0.0649978071451187,0.0467000007629394,0.0024500000290572
1986-01-01,0.0060877010974016,0.0062000001780688,0.0020999999251216,0.0074999998323619,0.0038999998942017,0.0231575926665306,0.0132999997586011,-0.0043000001460313,0.0140446831621077,0.0221408549316688,0.0119521770289051,0.0204954687877913,0.0194240007549524,0.0309350006282329,-0.0171441994607448,0.0043999999761581,0.0030539999715983
1986-02-01,0.0059906703354244,0.0237000007182359,0.104900002479553,0.0478000007569789,0.0273000001907348,0.0841226836565971,0.0758000016212463,0.0756999999284744,0.0660276746496096,0.0844210519157398,0.0816105004174173,0.0724038269644405,0.119185999035835,0.103546999394893,0.0190362408757209,0.0760999992489814,-0.0027409999165683
1986-03-01,0.005411974455743,0.0269000008702278,0.0834000036120414,0.0242999996989965,0.0131000000983476,0.0403559131447315,0.0505999997258186,0.0588000006973743,0.0410284852064557,0.0599961850871365,0.053724954020987,0.0437138518450379,0.0821790024638176,0.195758000016212,0.116460837423801,0.0553999990224838,-0.004579999949783
1986-04-01,0.0052627876614541,0.0065999999642372,-0.0038999998942017,0.0054000001400709,0.0082000000402331,0.0650185977939605,-0.0278999991714954,0.0020999999251216,-0.0193763032677031,0.0144575593500526,0.0022866671644855,0.0201217344794599,0.0932900011539459,0.0426179990172386,0.0828899443149566,-0.0124000003561377,-0.0021470000501722
1986-05-01,0.0055495646833652,-0.0129000004380941,-0.0573000013828277,-0.0109999999403953,-0.0160000007599592,-0.0531200395997524,0.0557000003755092,0.0535999983549118,0.0335020601608323,0.0571973780452162,0.0386156526953522,0.0415215902161313,-0.0880829989910125,-0.0049780001863837,0.0403413511812686,0.0549000017344951,0.0030739998910576
1986-06-01,0.0051821276912111,0.0241999998688697,0.0623000003397464,0.0187999997287988,0.0146000003442168,0.0629177799347877,0.0143999997526407,0.018300000578165,0.0140762747954437,0.0200886339843029,0.0108411987468016,0.0106872476967429,0.0439210012555122,0.0884149968624115,-0.0013049963163211,0.0165999997407197,0.0049029998481273
1986-07-01,0.0049461050221228,0.0109999999403953,-0.0062000001780688,0.0044999998062849,0.0195000004023313,0.0378738528017044,-0.0476000010967254,-0.066500000655651,-0.0436718329301771,-0.0798158373325848,-0.0760372869796358,-0.0940956810610525,-0.0082069998607039,0.116639003157615,-0.0011822537053376,-0.0568999983370304,0.0003000000142492
1986-08-01,0.0044867807158712,0.0232999995350837,0.0461000017821788,0.0205000005662441,0.0187999997287988,0.0195178424839019,0.100599996745586,0.0489999987185001,0.0654252770574526,0.0479196675319387,0.0557247153426449,0.0306728952577212,0.11209700256586,0.0895939990878105,-0.050211813300848,0.0747999995946884,0.00179999996908
1986-09-01,0.0046767899749882,-0.0093999998643994,-0.0372000001370906,-0.0028999999631196,0.0006000000284984,-0.0223563408579587,-0.0631999969482421,-0.102200001478195,-0.0764237411850288,-0.0869680027425766,-0.048040640892573,-0.0770609240026548,-0.0630159974098205,0.0275190006941556,-0.0449298173189163,-0.0821999981999397,0.0049000000581145
1986-10-01,0.004632201747369,0.0126000000163912,0.0178999993950128,0.0167999994009733,0.0137999998405575,-0.0308871196683406,0.0478999987244606,0.0632999986410141,0.0282675135709027,0.0548117811454569,0.0199512192114997,0.0520593279930779,0.006448000203818,-0.113659001886844,0.055422019213438,0.0555999986827373,0.0009089999948628
1986-11-01,0.0046669890155066,0.0096000004559755,0.018300000578165,0.0143999997526407,0.0201999992132186,0.0250637883219957,0.0223999992012977,0.0285000000149011,-0.0079519792139768,0.0024561423326542,-0.0061567662792165,-0.0043194614963809,0.0539189986884593,0.0607529990375041,-0.0759370103478431,0.0255999993532896,0.0009079999872483
1986-12-01,0.0048220909888907,0.002600000007078,-0.0006000000284984,0.0089999996125698,0.003400000045076,0.0366775987569332,-0.0299999993294477,-0.0232999995350837,-0.0400463712152993,-0.0177693522549089,-0.0300652928270004,-0.0190425726190914,0.0255120005458593,0.0734729990363121,0.0147172734141349,-0.0263999998569488,0.0009079999872483
1987-01-01,0.0048022614892202,0.0089999996125698,0.0176999997347593,0.0218000002205371,0.0154999997466802,0.0495514830473899,0.132400006055831,0.136199995875358,0.0892774493236301,0.131528141246797,0.114472954566075,0.120672850336579,0.0445189997553825,0.14988100528717,0.0060374741442501,0.134299993515014,0.0060399998910725
1987-02-01,0.0047760524066799,0.0049999998882412,0.0129000004380941,0.006000000052154,0.0080000003799796,0.022732648802185,0.0138999996706843,0.0676999986171722,0.0324202144873136,0.0774642006507701,0.07014493125,0.0862859121103927,0.036056999117136,0.0264730006456375,0.0369041860103607,0.0412999987602233,0.0039029999170452
